bank,1,"['It', 'was', 'fined', '290', 'million', 'dollars', ',', 'the', 'largest', 'fine', 'ever', 'levied', 'on', 'an', 'investment', 'bank', 'at', 'the', 'time', ',', 'weakening', 'it', 'and', 'eventually', 'leading', 'to', 'its', 'acquisition', 'by', 'Travelers', 'Group', '.']"
bank,1,"['The', 'town', 'has', 'several', 'churches', ',', 'a', 'public', 'school', ',', 'two', 'banks', ',', 'a', 'small', 'hospital', 'and', 'old', '-', 'age', 'home', ',', 'a', 'motel', ',', 'a', 'weekly', 'newspaper', '(', 'The', 'Optimist', ')', 'among', 'many', 'other', 'businesses', 'and', 'services', '.']"
bank,1,"['""The', 'New', 'York', 'Times', 'repeated', 'neighborhood', 'rumors', 'that', 'the', 'brothers', 'lived', 'in', 'some', 'sort', 'of', '\\""""', 'Orientalist', 'splendor', '\\""""', 'and', 'were', 'sitting', 'on', 'vast', 'piles', 'of', 'cash', ',', 'afraid', 'to', 'deposit', 'it', 'in', 'a', 'bank', '.', '""']"
bank,1,"['This', 'unprecedented', 'large', '-', 'scale', 'integration', 'of', 'IT', 'systems', 'between', 'commercial', 'banks', ',', 'with', 'accompanying', 'total', 'upgrades', ',', 'was', 'a', 'so', '-', 'called', '“', 'big', 'bang', '-', 'style', '”', 'system', 'development', '.']"
bank,1,"['In', '1967', ',', 'Wells', 'Fargo', ',', 'together', 'with', 'three', 'other', 'California', 'banks', ',', 'introduced', 'a', 'Master', 'Charge', 'card', '(', 'now', 'MasterCard', ')', 'to', 'its', 'customers', 'as', 'part', 'of', 'its', 'plan', 'to', 'challenge', 'Bank', 'of', 'America', 'in', 'the', 'consumer', 'lending', 'business', '.']"
bank,1,"['The', 'BSP', ""'"", 's', 'SLIP', 'ratings', 'system', '(', 'which', 'measures', 'a', 'bank', ""'"", 's', 'condition', 'against', 'the', 'entire', 'universal', 'banking', 'system', ')', 'gave', 'Urban', 'Bank', 'a', 'score', 'higher', 'than', 'the', 'industry', 'average', ',', 'putting', 'Urban', 'Bank', 'in', 'a', 'financial', 'position', 'better', 'than', 'most', 'universal', 'banks', '.']"
bank,1,"['Important', 'reasons', 'for', 'the', 'merger', 'were', 'to', 'strengthen', 'the', 'bank', ""'"", 's', 'position', 'among', 'corporate', 'clients', 'and', 'to', 'meet', 'competition', 'from', 'major', 'international', 'banks', '.']"
bank,1,"['Santo', 'Antônio', 'has', 'a', 'schools', 'or', 'a', 'collegiate', ',', 'high', 'schools', ',', 'churches', ',', 'banks', 'and', 'a', 'few', 'parks', '.']"
bank,1,"['The', 'banks', 'also', 'lower', 'their', 'costs', 'as', 'there', 'is', 'less', 'manual', 'involvement', '.']"
bank,1,"['The', 'Bank', 'of', 'Massachusetts', ',', 'founded', 'in', '1784', 'in', 'Boston', ',', 'Massachusetts', ',', 'was', 'the', 'second', '-', 'oldest', 'bank', 'in', 'the', 'United', 'States', '.']"
bank,1,"['It', 'was', 'formed', 'in', '2001', 'from', 'the', 'forced', 'merger', 'of', '4', 'predecessor', 'commercial', 'banks', 'and', 'an', 'investment', 'bank', '(', 'Hanvit', ',', 'Peace', ',', 'Kwanju', 'and', 'Kyonnam', 'Banks', 'and', 'Hanaro', 'Investment', 'Banking', 'and', 'their', 'subsidiaries', ')', '.']"
bank,2,"['It', 'is', 'alleged', 'in', 'many', 'Sikh', 'accounts', 'that', 'he', 'deliberately', 'weakened', 'the', 'pontoon', 'bridge', ',', 'casting', 'loose', 'the', 'boat', 'at', 'its', 'centre', ',', 'or', 'that', 'he', 'ordered', 'his', 'own', 'artillery', 'on', 'the', 'west', 'bank', 'to', 'fire', 'on', 'the', 'bridge', ',', 'on', 'the', 'pretext', 'of', 'preventing', 'British', 'pursuit', '.']"
bank,2,"['""Its', 'predecessor', 'was', 'the', '\\""""', 'Tamsui', 'Second', 'Fishing', 'Port', '\\""""', 'on', 'the', 'right', 'bank', 'of', 'the', 'Tamsui', 'river', 'estuary', ',', 'an', 'important', 'fishing', 'harbor', 'in', 'the', 'early', 'history', 'of', 'north', 'Taiwan', '.', '""']"
bank,2,"['Much', 'of', 'his', 'childhood', 'was', 'spent', 'near', 'the', 'scenic', 'banks', 'of', 'the', 'Brahmaputra', 'River', '.']"
bank,2,"['This', 'construction', 'method', 'was', 'selected', 'to', 'reduce', 'construction', 'impacts', 'on', 'the', 'marsh', 'areas', 'along', 'the', 'banks', 'of', 'the', 'Wando', 'River', '.']"
bank,2,"['The', 'style', 'of', 'the', 'bridge', 'reflects', 'that', 'of', 'the', 'Grand', 'Palais', ',', 'to', 'which', 'it', 'leads', 'on', 'the', 'right', 'bank', '.']"
bank,2,"['It', 'is', 'sited', '44', 'miles', '(', '71', 'km', ')', 'northeast', 'of', 'Pittsburgh', 'along', 'the', 'east', 'bank', 'of', 'the', 'Allegheny', 'River', '.']"
bank,2,"['The', 'River', ""'"", 's', 'Edge', 'Golf', 'Course', 'is', 'an', '18', '-', 'hole', ',', 'grass', '-', 'green', 'course', 'on', 'the', 'banks', 'of', 'the', 'Sheep', 'River', '5', 'km', 'east', 'of', 'Okotoks', '.']"
bank,2,"['San', 'Miguel', 'del', 'Bala', 'is', 'south', 'of', 'Rurrenabaque', 'on', 'the', 'west', 'bank', 'of', 'the', 'Beni', 'River', '.']"
bank,2,"['The', 'Port', 'of', 'Redwood', 'City', 'is', 'situated', 'on', 'the', 'east', 'banks', 'of', 'Redwood', 'Creek', 'approximately', 'one', 'kilometer', 'upchannel', 'from', 'the', 'mouth', 'of', 'Redwood', 'Creek', '.']"
bank,2,"['Above', 'the', 'opposite', 'bank', 'are', 'the', 'hills', 'of', 'Derlwyn', 'and', 'Clogwyn', 'Mawr', 'and', 'a', 'rock', 'formation', 'known', 'as', 'the', 'Lady', 'of', 'Snowdon', ',', 'due', 'to', 'its', 'resemblance', 'to', 'a', 'human', 'face', '.']"
bank,2,"['The', 'animals', '-', 'giraffes', ',', 'rhinoceros', ',', 'turtles', ',', 'birds', 'and', 'so', 'on', '-', 'are', 'grazing', 'on', 'the', 'banks', 'or', 'swimming', 'in', 'the', 'water', '.']"
bank,2,"['In', 'the', 'same', 'year', ',', 'the', 'new', 'South', 'Bank', 'Television', 'Centre', '(', 'also', 'called', 'Kent', 'House', ')', 'was', 'opened', 'on', 'the', 'south', 'bank', 'of', 'the', 'Thames', ',', 'at', 'Upper', 'Ground', '.']"
bank,2,"['Jacques', 'Androuet', 'II', 'du', 'Cerceau', ',', 'the', 'son', 'of', 'Jean', 'Baptiste', ',', '(', 'ca', '1556', '-', '1614', ')', ',', 'also', 'worked', 'in', 'cooperation', 'with', 'Louis', 'Métezeau', 'designing', 'the', 'Petite', 'Galerie', 'and', 'the', 'Grande', 'Galerie', '(', '1595', '-', '1608', ')', 'that', 'extended', 'along', 'the', 'bank', 'of', 'the', 'Seine', 'as', 'part', 'of', 'Henri', 'IV', ""'"", 's', 'grand', 'project', 'to', 'link', 'the', 'Louvre', 'to', 'the', 'Tuileries', '.']"
bank,2,"['Nixies', 'love', 'music', ',', 'and', 'make', 'instruments', 'from', 'reeds', 'on', 'the', 'banks', 'of', 'streams', '.']"
bank,2,"['""Vespasian', 'is', 'tasked', 'with', 'an', 'independent', 'command', 'for', 'the', 'coming', 'months', ';', 'clearing', 'the', 'south', 'bank', 'of', 'the', 'Thames', 'of', 'resistance', '.', '""']"
bank,2,"['On', 'the', 'south', 'bank', ',', 'the', 'Nausalia', 'Phukan', 'and', 'others', ',', 'moving', 'on', 'land', 'and', 'water', ',', 'captured', 'Kajali', ',', 'Sonapur', ',', 'Panikhaiti', ',', 'and', 'Titamara', 'forts', 'between', 'the', 'Kapili', 'river', 'and', 'Guwahati', '.']"
bank,2,"['It', 'is', 'located', 'on', 'the', 'banks', 'of', 'the', 'Ganges', 'canal', 'with', 'a', 'population', 'of', 'about', '140,000', 'inhabitants', '.']"
bank,2,"['""Thiers', 'had', 'demanded', 'that', 'France', 'should', 'own', 'the', 'left', 'bank', 'of', 'the', 'Rhine', '(', 'described', 'as', 'France', ""'"", 's', '\\""""', 'natural', 'boundary', '\\""""', ')', ',', 'as', 'it', 'had', 'under', 'Napoleon', ',', 'despite', 'the', 'territory', ""'"", 's', 'German', 'population', '.', '""']"
bank,2,"['Thiru', 'Muruga', 'Kirupanandha', 'Variyar', ',', 'popularly', 'known', 'and', 'reverently', 'called', 'as', 'Variyar', 'Swamigal', 'was', 'born', 'at', 'Kangeyanallur', ',', 'a', 'small', 'village', 'on', 'the', 'northern', 'bank', 'of', ""'"", 'Palar', ""'"", 'river', '.']"
bank,2,"['Dorasan', 'or', 'Mount', 'Dora', 'is', 'a', '156', '-', 'meter', 'hill', 'on', 'the', 'south', 'bank', 'of', 'the', 'Imjin', 'River', 'in', 'northernmost', 'Paju', ',', 'South', 'Korea', '.']"
bank,2,"['Paul', 'Henning', ',', 'who', 'was', 'the', 'producer', 'and', 'creator', 'of', 'the', 'show', 'had', 'relatives', 'in', 'the', 'area', 'and', 'often', 'visited', 'this', 'quaint', 'little', 'town', 'located', 'near', 'the', 'banks', 'of', 'the', 'Lake', 'of', 'the', 'Ozarks', '.']"
bank,2,"['The', 'bank', 'is', 'approximately', '12', 'miles', 'long', 'from', 'east', 'to', 'west', 'and', '4', 'miles', 'wide', 'from', 'north', 'to', 'south', ',', 'and', 'it', 'rises', 'from', '140', 'fathoms', 'in', 'the', 'surrounding', 'area', 'to', '50', 'fathoms', '.']"
bank,2,"['He', 'led', 'his', 'regiment', 'through', 'the', 'Gettysburg', 'Campaign', ',', 'and', 'marched', 'to', 'the', 'banks', 'of', 'the', 'Susquehanna', 'River', 'before', 'returning', 'to', 'Gettysburg', 'to', 'participate', 'in', 'the', 'Battle', 'of', 'Gettysburg', '.']"
bank,2,"['Crown', 'Vetch', 'is', 'a', 'tough', ',', 'aggressive', 'spreading', 'plant', 'that', 'will', 'crowd', 'out', 'its', 'neighbors', 'in', 'a', 'show', 'garden', 'but', 'is', 'well', 'suited', 'to', 'a', 'sunny', 'bank', ',', 'where', 'it', 'will', 'grow', 'indefinitely', 'with', 'little', 'maintenance', '.']"
bank,2,"['From', 'Dhubri', 'to', 'Sadiya', ',', 'from', 'the', 'north', 'bank', 'to', 'the', 'south', 'bank', 'of', 'the', 'Brahmaputra', ',', 'Kohinoor', 'Opera', 'performed', 'its', 'dramas', ',', 'attracting', 'thousands', 'of', 'spectators', 'which', 'came', 'to', 'see', 'them', 'perform', '.']"
bank,2,"['The', 'town', 'is', 'situated', 'on', 'the', 'south', 'bank', 'of', 'the', 'Murray', 'River', ',', 'the', 'border', 'between', 'Victoria', 'and', 'New', 'South', 'Wales', '.']"
head,1,"['Its', 'head', 'is', 'relatively', 'large', 'and', 'bulky', 'compared', 'with', 'other', 'rattails', '.']"
head,1,"['At', 'the', 'start', 'of', 'Apocalypse', 'Weekend', ',', 'Dude', 'wakes', 'up', 'in', 'the', 'hospital', 'having', 'survived', 'the', 'gun', 'wound', 'to', 'his', 'head', '.']"
head,1,"['He', 'resembles', 'a', 'winged', 'man', 'with', 'a', 'raven', ""'"", 's', 'head', ',', 'riding', 'on', 'a', 'wolf', 'and', 'brandishing', 'a', 'fiery', 'sword', '.']"
head,1,"['Each', 'punch', 'that', 'lands', 'on', 'the', 'head', 'or', 'torso', 'is', 'awarded', 'a', 'point', '.']"
head,1,"['Before', 'he', 'could', 'finish', 'it', ',', 'Emperor', 'Wu', 'stepped', 'behind', 'him', 'and', 'used', 'a', 'jade', 'tablet', 'to', 'stike', 'the', 'back', 'of', 'his', 'head', '.']"
head,1,"['In', 'battle', ',', 'Visceron', 'could', 'blast', 'a', 'laser', 'from', 'the', 'larger', 'eye', 'on', 'his', 'new', 'brainwashed', 'head', '.']"
head,1,"['It', 'is', 'described', 'as', 'a', 'long', ',', 'serpent', 'like', 'beast', 'with', 'flippers', ',', 'hair', 'on', 'the', 'neck', ',', 'and', 'a', 'camel', 'like', 'head', '.']"
head,1,"['Jamb', ':', 'A', 'dragon', 'head', 'mini', '-', 'jet', 'which', 'also', 'acts', 'as', 'a', 'bazooka', 'type', 'flame', 'thrower', ',', 'known', 'as', 'the', 'Dragon', 'Cannon', ',', 'which', 'is', 'used', 'by', 'Servo', '.']"
head,1,"['At', 'age', '16', ',', 'after', 'being', 'burnt', 'on', 'set', 'when', 'a', 'coffee', 'urn', 'fell', 'on', 'his', 'head', ',', 'after', 'being', 'convinced', 'it', 'was', 'a', 'sign', 'from', 'the', 'gods', ',', 'he', 'went', 'to', 'Charles', 'Sturt', 'University', ',', 'in', 'Bathurst', ',', 'to', 'complete', 'Bachelor', 'of', 'Arts', 'in', 'Theatre', 'Media', ',', 'originally', 'considering', 'journalism', 'as', 'a', 'career', 'option', '.']"
head,1,"['They', 'duelled', 'at', 'night', ',', 'in', 'the', 'first', 'round', ',', 'Mackenna', 'shot', 'at', 'his', 'head', ',', 'but', 'missed', 'and', 'blew', 'Carrera', ""'"", 's', 'hat', 'away', ',', 'in', 'the', 'second', 'round', ',', 'Carrera', 'was', 'able', 'to', 'hit', 'Mackenna', 'in', 'his', 'hand', ',', 'blowing', 'his', 'thumb', 'away', 'and', 'piercing', 'a', 'hole', 'in', 'his', 'throat', ',', 'thus', 'killing', 'Mackenna', '.']"
head,1,"['After', 'firing', ',', 'the', 'rollers', 'integrated', 'into', 'the', 'bolt', 'head', 'are', 'cammed', 'inward', 'against', 'the', 'inclined', 'planes', 'of', 'the', 'barrel', 'extension', 'and', 'locking', 'piece', 'by', 'rearward', 'pressure', 'on', 'the', 'bolt', 'head', '.']"
head,1,"['Mika', 'Häkkinen', 'gradually', 'assumed', 'leadership', 'of', 'the', 'team', 'but', 'suffered', 'severe', 'head', 'injuries', 'in', 'a', 'crash', 'at', 'the', 'end', 'of', 'the', '1995', 'season', ',', 'from', 'which', 'he', 'fortunately', 'made', 'a', 'complete', 'recovery', '.']"
head,1,"['""Froes', 'are', 'similar', 'in', 'general', 'form', 'to', 'axes', ',', 'in', 'that', 'a', 'froe', 'is', 'an', 'L', '-', 'shaped', 'assembly', 'of', 'a', 'blade', 'head', '(', 'typically', 'steel', ')', 'set', 'at', 'a', 'right', 'angle', 'to', 'a', 'handle', 'called', 'a', '\\""""', 'haft', '\\""""', '(', 'traditionally', 'wood', ')', '.', '""']"
head,1,"['Baba', 'Deep', 'Singh', '(', 'Defended', 'Golden', 'Temple', 'with', 'his', 'head', 'in', 'his', 'hand', ')']"
head,1,"['In', 'a', 'culmination', 'of', 'anger', ',', 'Teach', 'hits', 'Bob', 'on', 'the', 'head', ',', 'believing', 'that', 'he', 'stole', 'the', 'coin', 'back', 'and', 'betrayed', 'them', '.']"
head,1,"['Gompei', '—', 'the', 'bronzed', 'head', 'of', 'a', 'now', 'deceased', 'goat', 'the', 'mascot', 'of', 'Worcester', 'Polytechnic', 'Institute']"
head,1,"['With', 'her', 'last', 'hope', 'to', 'avoid', 'fighting', 'Gennosuke', 'stolen', 'from', 'her', ',', 'Oboro', ""'"", 's', 'anger', 'finally', 'boiled', 'over', 'and', 'her', 'eyes', 'exploded', 'with', 'a', 'surge', 'of', 'power', 'that', 'not', 'only', 'purged', 'the', 'demon', 'from', 'Tenzen', ""'"", 's', 'body', 'but', 'also', 'blasted', 'his', 'head', 'clear', 'off', 'his', 'shoulders', '.']"
head,1,"['""A', '2004', 'commercial', 'for', 'Bundaberg', 'Rum', 'showed', 'three', 'Scandinavian', 'women', 'camping', 'under', 'a', 'tree', ',', 'when', 'four', 'Australian', 'men', 'stated', 'that', 'they', 'shouldn', ""'"", 't', 'camp', 'there', 'as', 'there', 'were', '\\""""', 'drop', 'bears', '-', 'a', 'bigger', 'meaner', 'koala', '\\""""', 'and', 'that', '\\""""', 'they', 'grab', 'your', 'head', '\\""""', '.', '""']"
head,1,"['However', ',', 'Lt.', 'Cmdr.', 'Der', 'Trihs', 'suffered', 'the', 'most', 'at', 'their', 'hands', '-', '-', 'getting', 'a', 'whisk', 'grafted', 'to', 'his', 'shoulder', ',', 'then', 'getting', 'his', 'head', 'put', 'in', 'a', 'jar', '.']"
head,1,"['Such', 'babies', 'have', 'a', 'disparity', 'in', 'their', 'length', 'and', 'head', 'circumference', 'when', 'compared', 'to', 'the', 'birth', 'weight', '.']"
head,1,"['The', 'Gangster', 'is', 'eager', 'to', 'please', ',', 'and', 'proves', 'his', 'loyalty', 'to', 'Mays', 'by', 'enthusiastically', 'dropping', 'a', 'car', 'onto', 'a', 'mechanic', ""'"", 's', 'head', 'after', 'he', 'attempts', 'to', 'stab', 'Mays', '.']"
head,1,"['Possibly', 'one', 'of', 'the', 'largest', 'Hidden', 'Mickeys', ',', 'the', 'center', 'of', 'the', 'Disney', '-', 'MGM', 'Studios', 'theme', 'park', 'was', 'laid', 'out', 'so', 'that', ',', 'when', 'seen', 'from', 'above', ',', 'it', 'resembled', 'a', 'very', 'large', 'Mickey', 'Mouse', 'head', '.']"
head,1,"['The', 'zombie', 'baby', 'suddenly', 'tears', 'Rita', ""'"", 's', 'head', 'apart', '.']"
head,1,"['Forward', 'of', 'this', 'are', 'positions', 'for', 'the', 'radio', 'operator', 'and', 'vehicle', 'commander', ',', 'whose', 'seat', 'can', 'be', 'raised', 'on', 'a', 'gas', 'strut', '(', 'much', 'like', 'an', 'office', 'chair', ')', 'so', 'that', 'his', 'head', 'projects', 'from', 'his', 'roof', 'hatch', '.']"
head,1,"['He', 'was', 'a', 'defender', 'who', 'was', 'a', 'crowd', 'favourite', 'with', 'his', 'bald', 'head', 'and', 'goatee', '.']"
head,1,"['Sacks', 'suffered', 'head', 'injuries', 'and', 'had', 'to', 'be', 'cut', 'of', 'his', '#', '98', 'Thorn', 'Apple', 'Valley', 'Ford', '.']"
head,2,"['But', 'what', 'he', 'did', 'as', 'head', 'football', 'coach', 'at', 'Lanier', 'was', 'even', 'more', 'remarkable', '.']"
head,2,"['Following', 'the', '2006', 'season', ',', 'Brownell', 'left', 'UNC', '-', 'Wilmington', 'to', 'take', 'the', 'head', 'coach', ""'"", 's', 'job', 'at', 'Wright', 'State', ',', 'and', 'he', 'immediately', 'made', 'an', 'impact', '.']"
head,2,"['Former', 'Colts', 'and', 'Dolphins', 'head', 'coach', 'Don', 'Shula', 'presented', 'the', 'Vince', 'Lombardi', 'Trophy', 'to', 'the', 'Colts', 'after', 'the', 'game', ',', 'and', 'Peyton', 'Manning', 'was', 'named', 'MVP', '.']"
head,2,"['Shortly', 'after', 'a', 'visit', 'by', 'Queen', 'Elizabeth', 'II', 'to', 'Ceylon', 'in', 'April', '1954', ',', 'the', 'decision', 'was', 'taken', 'to', 'appoint', 'a', 'Ceylonese', 'native', 'to', 'the', 'post', 'of', 'Governor', '-', 'General', ',', 'the', 'titular', 'head', 'of', 'the', 'government', '.']"
head,2,"['""She', 'is', 'also', 'the', 'head', 'of', 'the', '\\""""', 'Bayside', 'Barracudian', 'Newspaper', '\\""""', ',', 'the', 'Drama', 'Club', 'teacher', ',', 'the', 'advisor', 'of', 'the', '\\""""', 'Bayside', 'Outdoor', 'Club', '\\""""', ',', 'and', '\\""""', 'FLUB', '\\""""', '(', 'Future', 'Leaders', 'United', 'in', 'Business', ')', 'Club', '.', '""']"
head,2,"['In', '1955', 'he', 'was', 'instrumental', 'in', 'setting', 'up', 'the', 'LPRP', 'at', 'Samnuea', 'in', 'northern', 'Laos', ',', 'and', 'served', 'as', 'the', 'Pathet', 'Lao', 'leader', 'since', 'the', 'founding', ',', 'though', 'Souphanouvong', 'served', 'as', 'the', 'figure', 'head', '.']"
head,2,"['Golden', 'State', 'also', 'announced', 'that', 'it', 'had', 'bought', 'out', 'the', 'remaining', 'two', 'years', 'of', 'head', 'coach', 'Mike', 'Montgomery', ""'"", 's', 'contract', 'and', 'hired', 'previous', 'Golden', 'State', 'and', 'former', 'Dallas', 'Mavericks', 'coach', 'Don', 'Nelson', 'to', 'take', 'over', 'in', 'his', 'place', '.']"
head,2,"['Aiello', 'is', 'the', 'first', 'female', 'Rabbi', 'in', 'Italy', 'and', 'has', 'served', 'as', 'the', 'head', 'of', 'Italy', ""'"", 's', 'first', 'Reform', 'synagogue', '.']"
head,2,"['In', '1963', 'the', 'first', 'Universal', 'House', 'of', 'Justice', 'was', 'elected', ',', 'with', 'its', 'seat', 'in', 'Haifa', ',', 'and', 'was', 'recognized', 'by', 'the', 'Israeli', 'government', 'as', 'the', 'legal', 'head', 'of', 'the', 'Bahá', ""'"", 'í', 'Faith', '.']"
head,2,"['Since', 'then', ',', 'he', 'has', 'compiled', 'a', '34', '-', 'year', 'varsity', 'record', 'of', '208', '-', '136', ',', 'while', 'his', '217', 'career', 'victories', 'ranks', 'second', 'among', 'active', 'NCAA', 'Division', 'I', '-', 'AA', 'head', 'coaches', '.']"
head,2,"['Florence', 'O', ""'"", 'Donoghue', '(', '1895', '-', '18', 'December', '1967', ')', 'was', 'an', 'Irish', 'historian', 'and', 'head', 'of', 'intelligence', 'of', 'the', 'Cork', 'No.', '1', 'Brigade', 'of', 'the', 'Irish', 'Republican', 'Army', 'during', 'the', 'Irish', 'War', 'of', 'Independence', '.']"
head,2,"['In', 'Poland', 'since', '1', 'January', '1999', 'the', 'starosta', 'has', 'been', 'the', 'head', 'of', 'the', 'county', '(', 'powiat', ')', 'executive', '(', 'zarząd', 'powiatu', ')', ',', 'and', 'the', 'head', 'of', 'the', 'county', 'administration', '(', 'starostwo', 'powiatowe', ')', '.']"
head,2,"['The', 'President', 'of', 'Haiti', 'is', 'the', 'head', 'of', 'state', 'of', 'the', 'Republic', 'of', 'Haiti', '.']"
head,2,"['As', 'one', 'of', 'the', 'referees', 'in', 'the', 'game', ',', 'Strom', 'was', 'responsible', 'for', 'the', 'ejection', 'of', 'Red', 'Auerbach', ',', 'head', 'coach', 'of', 'the', 'West', 'All', '-', 'Stars', '.']"
head,2,"['The', 'Delaware', 'Dynasty', 'of', 'the', 'USL', 'Premier', 'Development', 'League', 'hired', 'Okoh', 'as', 'its', 'head', 'coach', 'on', 'February', '13', ',', '2007', '.']"
head,2,"['While', 'head', 'of', 'the', 'NHS', ',', 'Langlands', 'took', 'the', 'controversial', 'decision', 'to', 'give', 'a', 'monopoly', 'on', 'provision', 'of', 'patient', 'telephone', 'and', 'internet', 'services', 'to', 'Patientline', ',', 'banning', 'mobile', 'phones', 'and', 'wireless', 'internet', 'fron', 'all', 'NHS', 'hospitals', 'and', 'removing', 'payphones', '.']"
head,2,"['During', 'his', 'tenure', 'as', 'head', 'coach', 'at', 'the', 'University', 'of', 'Louisiana', 'at', 'Monroe', ',', 'named', 'Northeast', 'Louisiana', 'University', 'during', 'his', 'tenure', ',', 'he', 'was', 'able', 'to', 'transition', 'the', 'football', 'program', 'from', 'I', '-', 'AA', 'to', 'I', '-', 'A', '.']"
